Name,Ticker,"Sub-Sector","Market Cap","Close Price","PE Ratio","1Y Return","5Y CAGR"
ACE Software Exports Ltd,ACESOFT,,"30.62592","68.07","235.58399999999864","296.90962099125363","21.226196846313595"
Winro Commercial (India) Ltd,WINROC,"Diversified Financials","30.618242519999896","244.45","0.37167082447195793","0","0.9770688432269026"
Indong Tea Company Ltd,INDONG,,"30.60213792","20.25","27.323337428571485","-7.110091743119268",
Sabar Flex India Ltd,SABAR,"Packaging","30.59113372","19.5","16.716466513661135","8.635097493036215",
Steel Strips Infrastructures Ltd,STLSTRINF,,"30.440646","36.63","-22.219449635036504","49.510204081632665","37.658724794481316"
Khaitan (India) Ltd,KHAITANLTD,"Sugar","30.42375","66.05","44.09239130434726","34.795918367346935","11.690914039377676"
Martin Burn Ltd,MARBU,"Real Estate","30.371691087000002","58.1","30.07098127425744","54.52127659574468","5.525794944290019"
Shashijit Infraprojects Ltd,SHASHIJIT,"Construction & Engineering","30.35964","5.58","67.46586666666674","-13.888888888888893","-1.990131391903538"
Unistar Multimedia Ltd,UNISTRMU,"Movies & TV Serials","30.3508498","12.06","89.26720529411705","-74.47619047619048","28.072489847268578"
Diggi Multitrade Ltd,DML,,"30.290575","30.44","-378.6321875","186.6290018832392","30.50817597486184"
Bhakti Gems and Jewellery Ltd,BGJL,"Precious Metals, Jewellery & Watches","30.259510216000002","20.82","38.303177488607716","40.1346153846154","3.9631677205651528"
Castex Technologies Ltd,CASTEXTECH,"Auto Parts","30.248","0.45","-0.05428474004414852","0","-38.935707616517355"
Choksi Imaging Ltd,CHOKSI,,"30.1821","76.45","-62.87937499999998","75.14318442153495","32.52785737809343"
Jayshree Chemicals Ltd,JAYCH,"Commodity Chemicals","30.147597796","10.68","-150.73798897999953","58.692421991084686","6.761853624447678"
Goenka Diamond And Jewels Ltd,GOENKA,"Precious Metals, Jewellery & Watches","30.115","0.95","-13.093478260869563","-20.833333333333336","22.104343283362393"
California Software Company Ltd,CALSOFT,"IT Services & Consulting","30.06407117","19.8","143.16224366666688","9.090909090909104","0.3058161088930422"
Sparc Electrex Ltd,SPAR,,"30.017260179","29.86","42.881800255714296","16.45006587615282","42.48874009047368"
Sarvottam Finvest Ltd,SARVOTTAM,"Investment Banking & Brokerage","29.88","40","-25.53846153846154","13.47517730496454","3.922410156720635"
J A Finance Ltd,JAFINANCE,,"29.790322788","29.96","74.47580696999995","9.743589743589743",
Inter Globe Finance Ltd,INTRGLB,"Investment Banking & Brokerage","29.690627839999998","41.95","16.224386797814187","74.06639004149378","31.05706729822422"
Prag Bosimi Synthetics Ltd,PRAGBOS,"Textiles","29.678801039999996","4.26","-2.359205170111287","96.31336405529954","8.600568365506822"
Vikas WSP Ltd,VIKASWSP,,"29.643742","1.47","-0.1812740292301107","-8.125000000000005",
Informed Technologies India Ltd,INFORTEC,,"29.6131173","68.22","-65.80692733333332","66.39024390243902","15.319597683949526"
Tai Industries Ltd,TAIIND,,"29.61","50.55","6.409090909090849","24.507389162561566","27.761187933958563"
Titaanium Ten Enterprise Ltd,TITAANIUM,"Textiles","29.6054308","44","18.5033942500002","165.86102719033232","31.35905964146506"
Aditya Birla Sun Life Nifty IT ETF,TECH,"Equity","29.57509189","37.86",,"21.93236714975845",
Rishi Techtex Ltd,RISHITECH,"Textiles","29.564","41.5","26.63423423423403","66","1.2503884183080016"
Valson Industries Ltd,VALSONQ,"Textiles","29.5553664","42","985.1788800001359","81.8181818181818","8.063961960040022"
Shubham Polyspin Ltd,SHUBHAM,"Textiles","29.541314","24.4","35.16823095238115","2.3060796645702184","5.29692639358228"
SMIFS Capital Markets Ltd,SMIFS,"Investment Banking & Brokerage","29.516725","52.55","56.76293269230757","27.703523693803156","8.039085852702454"
H S India Ltd,HOTLSILV,"Hotels, Resorts & Cruise Lines","29.5051728","18.08","28.3703584615384","52.961082910321466","13.169108277347362"
Brandbucket Media & Technology Ltd,BRANDBUCKT,,"29.418903","26.25","113.1496269230789","10.062893081761",
Oriental Trimex Ltd,ORIENTALTL,"Cement","29.402906","10.05","-6.822019953596289","31.372549019607845","-2.911447260840605"
Kratos Energy & Infrastructure Ltd,KRATOSENER,"Conglomerates","29.4","294","-172.94117647058818","5","6.608023144802999"
ICICI Prudential Midcap Select ETF,MIDSELIETF,"Equity","29.289530724000002","143.67",,"50.28242677824267","17.103648944185657"
Jindal Capital Ltd,JINDCAP,"Diversified Financials","29.264886","40.99","209.034899999999","62.33663366336634","44.306975223954616"
Kay Power and Paper Ltd,KAYPOWR,"Paper Products","29.19616","28.53","20.706496453900726","286.5853658536585","49.738166955797695"
Bhaskar Agro Chemicals Ltd,BHASKAGR,,"29.1739448","57","132.6088400000007","-30.018416206261513","13.621801808774281"
Shree Karthik Papers Ltd,SHKARTP,,"29.08542","14.54","69.2510000000023","87.61290322580643","1.3307498058902523"
Beekay Niryat Ltd,BNL,,"29.069468570999998","39.67","11.816857142682926","-30.82824760244115","48.19509977090392"
Chennai Meenakshi Multispeciality Hospital Ltd,CMMHOSP,"Hospitals & Diagnostic Centres","29.06156772","39.3","32.653446876404466","75.05567928730511","25.05408547165231"
Vrundavan Plantation Ltd,VPL,,"29.036703960000004","53.6","152.82475768421054","-47.270044269552386",
Panjon Ltd,PANJON,"Pharmaceuticals","28.982569","19.24","36.22821124999997","15.555555555555557",
Benara Bearings and Pistons Ltd,BENARA,"Auto Parts","28.969123168","18.2","-3.396145740679954","48.087876322213184","-14.356411034862326"
Shrydus Industries Ltd,SHRYDUS,,"28.968755118","25.59","99.89225902758642","-10.991304347826087","82.61647193284172"
MT Educare Ltd,MTEDUCARE,"Education Services","28.8912216","4.1","-0.4758890067534179","-28.0701754385965","-40.622766557975865"
Naturo Indiabull Ltd,NATURO,,"28.86301395","15.1","28.02234364077669","23.265306122448976",
Megri Soft Ltd,MEGRISOFT,"IT Services & Consulting","28.8598923","91.5","54.452626981132056","-23.75","49.75073519815929"
Challani Capital Ltd,CHALLANI,,"28.83","19.01","25.97297297297297","53.43018563357547","40.92602496613649"
Mask Investments Ltd,MASKINVEST,"Investment Banking & Brokerage","28.7909025","94.35","411.29860714285735","43.062926459438955","4.161363446008726"
Conart Engineers Ltd,CONART,,"28.7781","86","14.534393939393913","106.73076923076923","27.275333464557082"
EP Biocomposites Ltd,EPBIO,,"28.75365","189.2","49.57525862068965","5.374547479810625",
Kaizen Agro Infrabuild Ltd,KAIZENAGRO,,"28.674535031999998","13.33","71.68633757999982","23.197781885397408","3.992955006236154"
Alan Scott Industriess Ltd,ALANSCOTT,"Movies & TV Serials","28.536118641","99.04","-15.098475471428571","133.14482936317515","55.50540114391778"
Adarsh Plant Protect Ltd,ADARSHPL,"Agricultural & Farm Machinery","28.4162705","28.18","202.97336071428614","71.30699088145897","41.316930888589695"
SBI-ETF 10 year Gilt,SETF10GILT,"Debt","28.388294608000002","225.87",,"8.539163863527156","6.098649036614501"
Fine-Line Circuits Ltd,FINELINE,,"28.212088248","59.68","403.02983211427767","15.212355212355218","32.706489977430245"
SSPDL Ltd,SSPDL,"Real Estate","28.19869425","20.92","-3.2675196118192327","23.058823529411775","-12.158379754874415"
Ambo Agritec Ltd,AMBOAGRI,,"28.18548","28.1","24.090153846153598","-19.71428571428571",
S V J Enterprises Ltd,SVJ,,"28.105695","45","40.73289130434782","24.65373961218836",
Swojas Energy Foods Ltd,SWOEF,,"27.9902356","9.3","2799.023560000005","66.66666666666667",
Sayaji Hotels (Pune) Ltd,SHPLPUNE,,"27.861202725","100.82",,"10.246036085292499",
BITS Ltd,BITS,"Education Services","27.856875","2.58","-464.2812499999999","1190",
Kotak It ETF,KOTAKIT,"Equity","27.800666394","39.27",,"24.508560558021575",
Indergiri Finance Ltd,INDERGR,"Diversified Financials","27.759585","52.69","2775.95849999999","748.4702093397746","60.159107075029674"
Jaihind Synthetics Ltd,JAIHINDS,"Textiles","27.748045110000003","34.27","1387.402255499999","-1.381294964028768","52.98123382856248"
Incap Ltd,INCAP,,"27.7090136","53","41.983353939393986","41.333333333333336","6.880494531152914"
Caprolactam Chemicals Ltd,CAPRO,,"27.6874","59.41","10.857803921568625","-19.770425388251184","44.286995254248176"
Sancode Technologies Ltd,SANCODE,,"27.6682956","66.01","51.23758444444442","8.569078947368434",
Advance Lifestyles Ltd,ADVLIFE,"Textiles","27.64233","45.3","921.4110000000061","3.247863247863241","16.345034714199457"
Gujchem Distillers India Ltd,GUJCMDS,"Commodity Chemicals","27.480145","74","687.0036250000005","24.684077506318445","48.0606583331538"
Swati Projects Ltd,SWATIPRO,,"27.3912","27.12","31.85023255813953","62.58992805755397",
Jackson Investments Ltd,JACKSON,"Investment Banking & Brokerage","27.3265567","0.94","85.39548968750002","224.13793103448273",
G K P Printing & Packaging Ltd,GKP,"Packaging","27.300550512","12.38","31.7448261767442","-10.094408133623812",
COSYN Ltd,COSYN,"IT Services & Consulting","27.2325","36.2","113.46874999999977","74.03846153846155","-5.348144266424981"
Prism Finance Ltd,PRISMFN,"Diversified Financials","27.1387525","41.75","-6.784688125","98.80952380952381","16.032378228785362"
Amco India Ltd,AMCOIND,,"27.10545","64.35","45.941440677965474","4.042037186742107","19.87125180573539"
Oneclick Logistics India Ltd,OLIL,"Logistics","27.100576","82.65","135.50287999999983","-37.85714285714285",
Stephanotis Finance Ltd,STEPHANOTIS,"Specialized Finance","27.087396","42","-270.8739600000003","98.11320754716982","-5.250414185858821"
Polo Hotels Ltd,POLOHOT,,"27.050471877","13","-34.68009214999999","58.924205378973106","22.306615529984054"
Mindpool Technologies Ltd,MINDPOOL,"Outsourced services","27.03525","66.95","42.24257812500017","-38.38011965025311",
Apex Capital and Finance Ltd,ACFL,"Consumer Finance","26.995099680000003","45.6","40.90166618181827","0","-0.17452113382877554"
Aayush Food and Herbs Ltd,AAYUSH,,"26.98542","86.51","-79.36888235294117","188.3666666666667","21.741431862121186"
Axis Healthcare ETF,AXISHCETF,"Equity","26.973934176","115.4",,"47.51374153138182",
HDFC Nifty IT ETF,HDFCNIFIT,"Equity","26.947385721","38.09",,"24.860683144299507",
Winsome Yarns Ltd,WINSOME,"Textiles","26.868747019999997","3.75","-1.016985125662377","-56.140350877192986",
VAMA Industries Ltd,VAMA,"Technology Hardware","26.7954","5.05","-29.445494505494565","-16.803953871499182","-11.110595411012836"
Mitshi India Ltd,MITSHI,"Conglomerates","26.7872","29.7","51.51384615384622","178.87323943661968","-4.222435031082384"
Elnet Technologies Ltd,ELNET,"IT Services & Consulting","26.740046795","335.1","1.9518282332116785","82.21859706362154","27.347805944634175"
Kapil Cotex Ltd,KAPILCO,"Textiles","26.67595","139.3","-2667.595000000001","266.5789473684211","22.69381715679495"
Yuranus Infrastructure Ltd,YURANUS,"Diversified Financials","26.6735","73.2","889.1166666666654","725.2536640360768","47.456647710091126"
ARCL Organics Ltd,ARCL,,"26.632","33.29","2.282090831191087","101.39140955837868",
RTCL Ltd,RAGHUTOB,"Real Estate","26.570590380000002","24.55","42.85579093548385","78.28612926652143","37.47264809170052"
Miven Machine Tools Ltd,MIVENMACH,"Industrial Machinery","26.5359225","84.86","3.6005322252374503","574.5627980922098","46.16493010244693"
Shanti Overseas India Ltd,SHANTI,"Packaged Foods & Meats","26.48781","22.25","-1.568253996447603","11.528822055137848",
Focus Business Solution Ltd,FOCUS,,"26.457354","66.15","61.52873023255803","170.6136363636364",
Rex Sealing & Packing Industries Ltd,REXSEAL,,"26.418","108.3","85.2193548387098","-23.164242639233766",
ISF Ltd,ISFL,"Specialized Finance","26.315","2.67","-140458932378375820","17.105263157894743","49.293793045990554"
Alfa Ica India Ltd,ALFAICA,"Home Furnishing","26.26","63.06","17.86394557823135","32.89778714436248","16.369534279006537"
Supreme Engineering Ltd,SUPREMEENG,"Iron & Steel","26.24475","1.1","-0.2495459731862698","-4.347826086956506",
Rite Zone Chemcon India Ltd,RITEZONE,"Construction & Engineering","26.227674","56.4","31.59960722891556","-28.15286624203822",
VERTEX Securities Ltd,VERTEX,,"26.200314906","3.61","-47.63693619272719","29.85611510791367","14.933581285624786"
KJMC Financial Services Ltd,KJMCFIN,,"26.14449762","55.2","-28.730217164835167","41.902313624678676","10.438362870438155"
Ritesh International Ltd,RITESHIN,"Commodity Chemicals","26.111765566","30.6","25.107466890384956","-56.03448275862068","37.70401094975897"
Kamanwala Housing Construction Ltd,KAMANWALA,,"26.072346","17.8","-3.1756816077953727","87.36842105263159","19.87765045326404"
WINPRO INDUSTRIES LIMITED,WINPRO,,"25.9901486","2.6","-123.76261238095238","-32.467532467532465",
SBEC Systems (India) Ltd,SBECSYS,"IT Services & Consulting","25.95","25.8","23.590909090909083","-43.973941368078165",
Veejay Lakshmi Engineering Works Ltd,VJLAXMIE,"Textiles","25.9224809","51.5","-1.8489644008559194","33.76623376623377","4.640260829489651"
Gujarat Raffia Industries Ltd,GUJRAFFIA,"Packaging","25.9145775","50.7","24.917862980769176","62.500000000000014","25.323588596785164"
PlatinumOne Business Services Ltd,POBS,,"25.864328","179","11.245359999999994","-31.153846153846153",
Kahan Packaging Ltd,KAHAN,,"25.84","92.3","24.846153846153857","-42.16791979949875",
E L Forge Ltd,ELFORGE,"Iron & Steel","25.791541776","12.68","-11.117043868965514","29.652351738241318",
Vaxtex Cotfab Ltd,VCL,"Textiles","25.7253108","1.5","22.765761769911805","-34.91306354823818",
Interstate Oil Carrier Ltd,INTSTOIL,"Logistics","25.6753989","52.75","-59.71022999999942","110.57884231536926","34.464686478013505"
Vera Synthetic Ltd,VERA,"Textiles","25.662","52","14.099999999999977","12.068965517241383","4.614299025966462"
Dr Habeebullah Life Sciences Ltd,SAMSRITA,,"25.633870086","17","-36.61981440857143","-38.958707360861766","-14.335223560744204"
RO Jewels Ltd,ROJL,,"25.626811840000002","5.18","12.813405920000104","-41.402714932126706",
Leading Leasing Finance and Investment Company Ltd,LLFICL,"Diversified Financials","25.608","2.47","11.693150684931505","-42.89017341040462","4.052947067024526"
Sunil Industries Ltd,SUNILTX,,"25.5948","60.99","7.440348837209259","-1.9453376205787793","18.18615162662285"
Trans Freight Containers Ltd,TRANSFRE,"Industrial Machinery","25.575226880000002","37.9","4.364373187713311","104.86486486486486","38.63774891454974"
White Organic Retail Ltd,WORL,"Agro Products","25.557444","7.55","-6.743388918205809","-94.68309859154928",
Moxsh Overseas Educon Ltd,MOXSH,"Academic & Educational Services","25.54512","121","25.803151515151526","51.91462649089766",
Prime Urban Development India Ltd,PRIMEURB,"Textiles","25.4979252","9.49","-52.03658204081641","65.04347826086956","-8.166715056285645"
Kunststofe Industries Ltd,KUNSTOFF,"Building Products - Pipes","25.45855","35.18","18.719522058823532","26.546762589928054","1.2569575926747234"
Orosil Smiths India Ltd,OROSMITHS,"Precious Metals, Jewellery & Watches","25.450656","4.56","-72.71615999999997","0.2197802197802151","-10.179793746577815"
Sarthak Industries Ltd,SARTHAKIND,"Commodities Trading","25.1621944","25.16","33.54959253333366","-53.53647276084949","36.001225481049495"
Prima Industries Ltd,PRIMAIN,,"24.9832485","23.25","55.51833","22.36842105263158","26.739115324474373"
Marble City India Ltd,MARBLE,,"24.96987372","20.49","32.85509700000099","28.06249999999999","12.840444211811274"
SBI-ETF Nifty Next 50,SETFNN50,"Equity","24.859794348","586.29",,"45.26151482867123","16.491589462332158"
Bombay Talkies Ltd,BOMTALKIES,,"24.84","4.6","-52.851063829787236","-27.786499215070652","21.602455791894435"
Karnavati Finance Ltd,KARNAVATI,"Consumer Finance","24.8235","2.71","44.327678571428564","-82.19448094612352","-2.336138817497879"
Phaarmasia Ltd,PHRMASI,,"24.7135952","35.24","-19.613964444444406","29.321100917431203","17.107088412204654"
Aditya Birla Sun Life Nifty Healthcare ETF,HEALTHY,"Equity","24.652576575","11.61",,"48.086734693877546",
Siel Financial Services Ltd,SIELFNS,"Specialized Finance","24.627285592","22",,"71.33956386292834","9.135419106151454"
Hindustan Appliances Ltd,HIND.APPLIAN,"Textiles","24.603804","25.03","-492.07608000000107","1037.7272727272727","64.15280603418041"
Glance Finance Ltd,GLANCE,,"24.58931","101.5","-87.8189642857147","82.2262118491921","25.38654844522137"
KJMC Corporate Advisors (India) Ltd,KJMCCORP,,"24.587367280000002","62.47","59.96918848780488","63.1070496083551","20.83477913527545"
Easun Capital Markets Ltd,EASUN,,"24.5552709345088","46.95","90.94544790558813","-2.1874999999999942",
Gem Spinners India Ltd,GEMSPIN,"Textiles","24.548796","3.93","-35.06970857142857","-42.4597364568082","9.036141354429027"
Inducto Steels Ltd,INDCTST,"Metals - Diversified","24.5052494","61","42.991665614034915","81.00890207715132","37.30424499542075"
MPL Plastics Ltd,MPL,"Commodity Chemicals","24.494316","19.25","5.945222330097088","30.06756756756756","25.391421773086197"
The Cochin Malabar Estates and Industries Ltd,COCHMAL,,"24.484224744","138","-37.66803806769231","63.798219584569736","18.604277442467463"
Norris Medicines Ltd,NORRIS,"Pharmaceuticals","24.4817136","26.98","-13.989550628571413","94.10071942446042","47.079171787566665"
Sanghvi Forging and Engineering Ltd,SANGHVIFOR,"Iron & Steel","24.42331788","16.4","-4.5822359999999955","0","-16.74467925981269"
Command Polymers Ltd,COMMAND,,"24.37942","27.8","56.69632558139548","4.905660377358493",
Jainex Aamcol Ltd,JAINEX,,"24.37534602","162","19.345512714285743","19.249171880750833","23.363417251672082"
Ascensive Educare Ltd,ASCENSIVE,,"24.3064402","59.5","21.89769387387382","42.85714285714286",
Kapil Raj Finance Ltd,KAPILRAJ,"Specialized Finance","24.275417442","23.1","89.90895348888891","33.52601156069365","25.130563618612012"
CIL Securities Ltd,CILSEC,,"24.27","45.4","9.370656370656373","60.7079646017699","24.810419817149665"
Sahara Maritime Ltd,SMARITIME,,"24.18136875","82.39","20.151140624999943","1.5155248891079398",
Bloom Industries Ltd,BLOIN,"Iron & Steel","24.1696","35.68","53.71022222222223","26.52482269503546","29.999083825424357"
Grand Foundry Ltd,GFSTEELS,"Iron & Steel","24.0397","7.9","-21.657387387387384","50.47619047619049",
Rita Finance and Leasing Ltd,RFLL,,"24","24","32.00000000000001","2.127659574468085",
Sangal Papers Ltd,SANPA,,"23.8640313","189","7.039537256637175","-8.23015294974508","-0.3973358661419124"
Nanavati Ventures Ltd,NVENTURES,,"23.8637","50.6","238.6369999999955","30.74935400516795",
ICL Organic Dairy Products Ltd,ICLORGANIC,,"23.832734816","39.71","1191.6367407999853","-29.089285714285715",
Dynamic Archistructures Ltd,DAL,"Diversified Financials","23.80251","47.51","70.00738235294119","262.1189024390244","30.60957115279681"
Yash Management and Satellite Ltd,YASHMGM,,"23.8","15","-35.000000000000696","-26.289926289926292","16.005507791250405"
N D Metal Industries Ltd,NDMETAL,,"23.78568","100.24","125.18778947368422","122.75555555555553","30.6327554872976"
Ajcon Global Services Ltd,AJCON,"Diversified Financials","23.761437","39.49","43.202612727272786","21.507692307692313","4.0050642240425205"
Eastern Silk Industries Ltd,EASTSILK,"Textiles","23.685786","3","-1.6414266112266114","-10.447761194029853","1.3894214014664508"
Amin Tannery Ltd,AMINTAN,,"23.646165840000002","2.35","65.68379400000042","10.328638497652593","11.234051313031568"
Bright Solar Ltd,BRIGHT,"Industrial Machinery","23.624055","10.35","393.7342500000486","19.67069154774973","-23.136742499659245"
Veerkrupa Jewellers Ltd,VEERKRUPA,,"23.58945594","1.7","471.7891187999427","-75.98870056497175",
Unimode Overseas Ltd,MANBRO,,"23.58692875","470.6","131.0384930555555","504.8843187660669","113.94026270480273"
MY Money Securities Ltd,MYMONEY,"Investment Banking & Brokerage","23.5372203","14.01","87.17489","33.301617507136065","-9.120497854781807"
Prospect Commodities Ltd,PCL,,"23.4508365","58","43.427475","-5.614320585842153",
HDFC Silver ETF,HDFCSILVER,"Equity","23.31605892","70.67",,"0.9715673667666908",
S P Capital Financing Ltd,SPCAPIT,"Diversified Financials","23.297275","38","48.53598958333335","133.84615384615384","19.035717613428616"
Mihika Industries Ltd,MIHIKA,"Commodities Trading","23.26","23.3","-9.651452282157678","29.085872576177284","3.3089972471137763"
Square Four Projects India Ltd,SFPIL,"Real Estate","23.247093","12.05","-232.47093","164.25438596491233","1.383412427240538"
Citadel Realty and Developers Ltd,CITADEL,,"23.226738714","28.54","22.771312464705883","26.00441501103753","5.584201903178565"
Lead Reclaim & Rubber Products Ltd,LRRPL,"Tires & Rubber","23.162984625","33.2","27.90721039156633","20.072332730560596",
Patron Exim Ltd,PATRON,,"23.13364","9.79","16.88586861313868","-63.71386212008896",
Svaraj Trading and Agencies Ltd,ZSVARAJT,"Commodities Trading","23.08375","17.25","-256.4861111111112","133.4235453315291","-36.53199349080424"
Jaipan Industries Ltd,JAIPAN,"Home Electronics & Appliances","23.075694719999998","36.86","16.13684945454544","5.919540229885064","11.69761344616389"
Labelkraft Technologies Ltd,LABELKRAFT,,"23.0324","71","109.67809523809483","27.262950349525006",
Easy Fincorp Ltd,EASYFIN,"Consumer Finance","23.00305","938.9","-135.3120588235294","54.234086242299796","30.480621418113472"
Gian Life Care Ltd,GIANLIFE,,"22.999549375999997","24.06","21.697688090566043","2.820512820512821",
Reetech International Cargo & Courier Ltd,REETECH,,"22.953153","51","25.223245054945487","-20.868890612878204",
Sanghvi Brands Ltd,SBRANDS,"Wellness Services","22.914936","19.9","-99.63015652173851","-28.928571428571434","-13.917633819115593"
Genus Prime Infra Ltd,GENUSPRIME,"Real Estate","22.867306080000002","16.38","-2286.730607999998","45.85930543187889","40.32966238858069"
Stratmont Industries Ltd,STRATMONT,,"22.8586458","67.98","31.74811916666699","320.92879256965955","27.78728762902849"
Vapi Enterprise Ltd,VAPIENTER,,"22.8145","98.15","0.5927383736035334","40.31451036454611","68.71479630834693"
Onelife Capital Advisors Ltd,ONELIFECAP,"Investment Banking & Brokerage","22.7788","16.95","-9.184999999999997","25.092250922509216","-0.8621976868718462"
Silver Oak (India) Ltd,SILVOAK,"Alcoholic Beverages","22.7298294","56.05","-18.183863520000003","24.694104560622904","45.21489941209171"
Dynamic Industries Ltd,DYNAMIND,"Specialty Chemicals","22.719807","73.79","19.92965526315782","13.348694316436271","-4.325821141078389"
Gautam Exim Ltd,GEL,"Paper Products","22.61454","73.4","62.818166666659934","-5.837075048107757","7.219372213695596"
Crestchem Ltd,CRSTCHM,"Specialty Chemicals","22.515","73","32.1642857142857","14.0625","39.2154669328294"
Axis Consumption ETF,AXISCETF,"Equity","22.46870916","97.96",,"29.937657514259172",
Tuni Textile Mills Ltd,TUNITEX,"Textiles","22.468532","1.64","86.41743076922955","-18.000000000000004","53.89271067986432"
Nagreeka Capital & Infrastructure Ltd,NAGREEKCAP,"Asset Management","22.455234","18.8","-0.6189425027563396","23.6842105263158","6.225457398087508"
Khoobsurat Ltd,KHOOBSURAT,"Investment Banking & Brokerage","22.450761059999998","1.67","86.34908099999998","-1.183431952662723","54.451657762998494"
Rodium Realty Ltd,RODIUM,"Real Estate","22.3747831","62.18","77.1544244827618","18.89101338432123","-13.364425839900862"
Objectone Information Systems Ltd,OONE,"IT Services & Consulting","22.3588113","21.25","11.349650406091344","49.332396345748414","41.85068653825361"
Onesource Ideas Venture Ltd,OIVL,"Investment Banking & Brokerage","22.263","72.4","148.42","-24.58333333333333","31.37519315455821"
Velan Hotels Ltd,VELHO,,"22.247026824000002","7.28","-1.202541990486487","5.507246376811592","11.89653968737867"
Eastern Treads Ltd,EASTRED,"Tires & Rubber","22.225536","42.75","-3.0740713692946064","24.63556851311954","-1.0864764326509846"
ITCONS e-Solutions Ltd,ITCONS,,"22.1263944","43.05","12.789823352601166","-12.730589904723296",
Gujarat Lease Financing Ltd,GLFL,"Consumer Finance","22.107500105","7.7","116.35526371052626","180","33.003723482909606"
ICICI Prudential 5 YEAR G-SEC ETF,GSEC5IETF,"Debt","21.99720003","55.46",,"8.235753317720528",
MFL India Ltd,MFLINDIA,,"21.977812","0.67","-2197.7812000002177","-18.292682926829258","28.666130544184387"
Omkar Pharmachem Ltd,OMKARPH,"Commodity Chemicals","21.9646944","21.78","115.60365473684206","-8.870292887029278","11.216591553450407"
BNR Udyog Ltd,BNRUDY,"IT Services & Consulting","21.945","70.5","20.319444444444443","87.5","32.38171552227544"
SRM Energy Ltd,SRMENERGY,"Renewable Energy","21.91614","25.16","-9.612342105263156","309.10569105691053","45.18749291438431"
Neeraj Paper Marketing Ltd,NEERAJ,"Paper Products","21.89","20","43.780000000000996","37.93103448275862","3.8595411390277556"
Comfort Commotrade Ltd,COMCL,"Commodities Trading","21.763342259999998","22.27","-9.503642908296992","-5.234042553191491","40.483449172519"
S M Gold Ltd,SMGOLD,"Precious Metals, Jewellery & Watches","21.751288503999998","21.99","20.5200834943396","18.864864864864856","4.0855747904501305"
Neelkanth Ltd,NEELKANTH,,"21.720897","48.99","241.34329999999986","141.33004926108373","46.13828960354902"
Cindrella Hotels Ltd,CINDHO,,"21.5748","61.5","8.394863813229575","75.71428571428571","30.740411618269682"
Novateor Research Laboratories Ltd,NOVATEOR,"FMCG - Personal Products","21.56523237","42.48","539.1308092499984","85.50218340611353",
Nirav Commercials Ltd,NIRAVCOM,,"21.53844","601.05","31.67417647058824","42.092198581560275","12.341474439620548"
Gretex Industries Ltd,GRETEX,"Apparel & Accessories","21.47916","51","33.04486153846143","109.87654320987654","32.474421786633116"
Nippon India ETF Nifty IT,ITBEES,"Equity","21.450464595","39.48",,"24.033930254476907",
Parshwanath Corp Ltd,PARSHWANA,"Real Estate","21.440556102000002","75.47","76.57341465000005","139.96820349761526","36.37377844635408"
Paragon Finance Ltd,PARAGONF,"Consumer Finance","21.41575","49.41","-164.7365384615388","96.85258964143424","22.722247239319813"
Rama Paper Mills Ltd,RAMAPPR-B,,"21.407383595","22.8","-3.8851875852994544","-14.606741573033704","5.016931709648742"
Continental Seeds and Chemicals Ltd,CONTI,"Seeds","21.40600912","21.4","713.5336373335492","-23.434704830053672","21.29732766829946"
Zenith Healthcare Ltd,ZENITHHE,,"21.388122","3.98","267.35152499999884","-18.44262295081967","9.056780657689245"
Ironwood Education Ltd,IRONWOOD,,"21.30338421","26.25","-11.331587345744682","-5.234657039711189","-6.173736571556187"
O P Chains Ltd,OPCHAINS,,"21.29665","31.09","9.219329004329001","139.15384615384616","23.09647238026433"
Link Pharma Chem Limited,LINKPH,,"21.256999015999998","48.07","33.2140609625002","-11.309963099631","13.078530188879988"
ETT Ltd,ETT,"Real Estate","21.2039097","22.05","2.4887217957746475","-56.722276741903826","-11.339833649139264"
Paramount Cosmetics (India) Ltd,PARMCOS-B,"FMCG - Personal Products","21.172655","45","100.82216666666855","14.358322744599743","14.565942786618935"
Ishita Drugs and Industries Ltd,ISHITADR,"Pharmaceuticals","21.1533822","90.56","37.111196842105244","86.52935118434605","35.26370644820642"
Hindustan Agrigentics Ltd,HINDUST,"Seeds","21.142961","52.62","2.1443165314401624","115.83264971287942",
Shree Bhavya Fabrics Ltd,SBFL,"Textiles","21.1375","21.38","13.725649350649293","33.62499999999999","20.544023437129553"
Marg Techno-Projects Ltd,MTPL,"Diversified Financials","21.09","32","41.35294117647057","213.41821743388832",
GCM Securities Ltd,GCMSECU,"Investment Banking & Brokerage","21.08556","1.12","-18.496105263157894","-57.08812260536398","-40.20345663907614"
Ekennis Software Service Ltd,EKENNIS,,"21","156.8","26.923076923076927","0.5128205128205201",
Nippon India ETF Consumption,CONSUMBEES,"Equity","20.996392725","106.69",,"32.22208452100632","15.911824172864852"
Classic Filaments Ltd,CFL,,"20.9932439","33","-209.932439","118.83289124668437","15.363462560562535"
Antarctica Ltd,ANTGRAPHIC,"Packaging","20.926296","1.5","376974635471378800","87.5","24.57309396155174"
Jai Mata Glass Ltd,JAIMATAG,"Housewares","20.9","2.06","1044.999999999999","-35.01577287066246","40.97207726948202"
